CONTACT;CUSTOMER_LOCATION;ORDER_NO_DATE;REQUIRED_DATE;SHIPPED_DATE;PRODUCT_UNITS;CATEGORY_NAME;QUANTITY;UNIT_PRICE;DISCOUNT
OTTIK - Ottilies Käseladen, Henriette Pfalzheim;Germany, Köln;10407/2015-01-07;2015-02-04;2015-01-30;Queso Cabrales (1 kg pkg. );Dairy Products;30;16.8;0
OTTIK - Ottilies Käseladen, Henriette Pfalzheim;Germany, Köln;10260/2014-07-19;2014-08-16;2014-07-29;Ravioli Angelo (24 - 250 g pkgs. );Grains/Cereals;50;15.6;0
OTTIK - Ottilies Käseladen, Henriette Pfalzheim;Germany, Köln;10766/2015-12-05;2016-01-02;2015-12-09;Scottish Longbreads (10 boxes x 8 pieces );Confections;40;12.5;0
OTTIK - Ottilies Käseladen, Henriette Pfalzheim;Germany, Köln;10554/2015-05-30;2015-06-27;2015-06-05;Tarte au sucre (48 pies );Confections;20;49.3;0.05
OTTIK - Ottilies Käseladen, Henriette Pfalzheim;Germany, Köln;10260/2014-07-19;2014-08-16;2014-07-29;Tarte au sucre (48 pies );Confections;15;39.4;0.25
OTTIK - Ottilies Käseladen, Henriette Pfalzheim;Germany, Köln;10580/2015-06-26;2015-07-24;2015-07-01;Tofu (40 - 100 g pkgs. );Produce;15;23.25;0.05
OTTIK - Ottilies Käseladen, Henriette Pfalzheim;Germany, Köln;10554/2015-05-30;2015-06-27;2015-06-05;Tunnbröd (12 - 250 g pkgs. );Grains/Cereals;20;9;0.05
OTTIK - Ottilies Käseladen, Henriette Pfalzheim;Germany, Köln;10833/2016-01-15;2016-02-12;2016-01-23;Uncle Bob's Organic Dried Pears (12 - 1 lb pkgs. );Produce;20;30;0.1
OTTIK - Ottilies Käseladen, Henriette Pfalzheim;Germany, Köln;10766/2015-12-05;2016-01-02;2015-12-09;Uncle Bob's Organic Dried Pears (12 - 1 lb pkgs. );Produce;35;30;0
OTTIK - Ottilies Käseladen, Henriette Pfalzheim;Germany, Köln;10684/2015-09-26;2015-10-24;2015-09-30;Zaanse koeken (10 - 4 oz boxes );Confections;40;9.5;0
PARIS - Paris spécialités, Marie Bertrand;France, Paris;;;;;;;;
PERIC - Pericles Comidas clásicas, Guillermo Fernández;Mexico, México D.F.;10474/2015-03-13;2015-04-10;2015-03-21;Boston Crab Meat (24 - 4 oz tins );Seafood;21;14.7;0
PERIC - Pericles Comidas clásicas, Guillermo Fernández;Mexico, México D.F.;10995/2016-04-02;2016-04-30;2016-04-06;Camembert Pierrot (15 - 300 g rounds );Dairy Products;4;34;0
PERIC - Pericles Comidas clásicas, Guillermo Fernández;Mexico, México D.F.;10354/2014-11-14;2014-12-12;2014-11-20;Chai (10 boxes x 20 bags );Beverages;12;14.4;0
PERIC - Pericles Comidas clásicas, Guillermo Fernández;Mexico, México D.F.;10322/2014-10-04;2014-11-01;2014-10-23;Filo Mix (16 - 2 kg boxes );Grains/Cereals;20;5.6;0
PERIC - Pericles Comidas clásicas, Guillermo Fernández;Mexico, México D.F.;11073/2016-05-05;2016-06-02;;Guaraná Fantástica (12 - 355 ml cans );Beverages;20;4.5;0
PERIC - Pericles Comidas clásicas, Guillermo Fernández;Mexico, México D.F.;10502/2015-04-10;2015-05-08;2015-04-29;Laughing Lumberjack Lager (24 - 12 oz bottles );Beverages;30;14;0
PERIC - Pericles Comidas clásicas, Guillermo Fernández;Mexico, México D.F.;10995/2016-04-02;2016-04-30;2016-04-06;Manjimup Dried Apples (50 - 300 g pkgs. );Produce;20;53;0
PERIC - Pericles Comidas clásicas, Guillermo Fernández;Mexico, México D.F.;10502/2015-04-10;2015-05-08;2015-04-29;Perth Pasties (48 pieces );Meat/Poultry;6;32.8;0
PERIC - Pericles Comidas clásicas, Guillermo Fernández;Mexico, México D.F.;11073/2016-05-05;2016-06-02;;Queso Cabrales (1 kg pkg. );Dairy Products;10;21;0
PERIC - Pericles Comidas clásicas, Guillermo Fernández;Mexico, México D.F.;10474/2015-03-13;2015-04-10;2015-03-21;Rhönbräu Klosterbier (24 - 0.5 l bottles );Beverages;10;6.2;0
PERIC - Pericles Comidas clásicas, Guillermo Fernández;Mexico, México D.F.;10474/2015-03-13;2015-04-10;2015-03-21;Rössle Sauerkraut (25 - 825 g cans );Produce;18;36.4;0
PERIC - Pericles Comidas clásicas, Guillermo Fernández;Mexico, México D.F.;10502/2015-04-10;2015-05-08;2015-04-29;Røgede sild (1k pkg. );Seafood;21;9.5;0
PERIC - Pericles Comidas clásicas, Guillermo Fernández;Mexico, México D.F.;10354/2014-11-14;2014-12-12;2014-11-20;Thüringer Rostbratwurst (50 bags x 30 sausgs. );Meat/Poultry;4;99;0
PERIC - Pericles Comidas clásicas, Guillermo Fernández;Mexico, México D.F.;10474/2015-03-13;2015-04-10;2015-03-21;Tofu (40 - 100 g pkgs. );Produce;12;18.6;0
PICCO - Piccolo und mehr, Georg Pipps;Austria, Salzburg;10530/2015-05-08;2015-06-05;2015-05-12;Alice Mutton (20 - 1 kg tins );Meat/Poultry;40;39;0
PICCO - Piccolo und mehr, Georg Pipps;Austria, Salzburg;10686/2015-09-30;2015-10-28;2015-10-08;Alice Mutton (20 - 1 kg tins );Meat/Poultry;30;39;0.2
PICCO - Piccolo und mehr, Georg Pipps;Austria, Salzburg;11053/2016-04-27;2016-05-25;2016-04-29;Carnarvon Tigers (16 kg pkg. );Seafood;35;62.5;0.2
PICCO - Piccolo und mehr, Georg Pipps;Austria, Salzburg;10353/2014-11-13;2014-12-11;2014-11-25;Côte de Blaye (12 - 75 cl bottles );Beverages;50;210.8;0.2
PICCO - Piccolo und mehr, Georg Pipps;Austria, Salzburg;10747/2015-11-19;2015-12-17;2015-11-26;Gorgonzola Telino (12 - 100 g pkgs );Dairy Products;8;12.5;0
PICCO - Piccolo und mehr, Georg Pipps;Austria, Salzburg;10597/2015-07-11;2015-08-08;2015-07-18;Guaraná Fantástica (12 - 355 ml cans );Beverages;35;4.5;0.2
PICCO - Piccolo und mehr, Georg Pipps;Austria, Salzburg;10747/2015-11-19;2015-12-17;2015-11-26;Gudbrandsdalsost (10 kg pkg. );Dairy Products;30;36;0
PICCO - Piccolo und mehr, Georg Pipps;Austria, Salzburg;10392/2014-12-24;2015-01-21;2015-01-01;Gudbrandsdalsost (10 kg pkg. );Dairy Products;50;28.8;0
PICCO - Piccolo und mehr, Georg Pipps;Austria, Salzburg;10686/2015-09-30;2015-10-28;2015-10-08;Gumbär Gummibärchen (100 - 250 g bags );Confections;15;31.23;0
PICCO - Piccolo und mehr, Georg Pipps;Austria, Salzburg;10844/2016-01-21;2016-02-18;2016-01-26;Gustaf's Knäckebröd (24 - 500 g pkgs. );Grains/Cereals;35;21;0
PICCO - Piccolo und mehr, Georg Pipps;Austria, Salzburg;10530/2015-05-08;2015-06-05;2015-05-12;Ipoh Coffee (16 - 500 g tins );Beverages;25;46;0
PICCO - Piccolo und mehr, Georg Pipps;Austria, Salzburg;10747/2015-11-19;2015-12-17;2015-11-26;Jack's New England Clam Chowder (12 - 12 oz cans );Seafood;35;9.65;0
PICCO - Piccolo und mehr, Georg Pipps;Austria, Salzburg;10530/2015-05-08;2015-06-05;2015-05-12;Lakkalikööri (500 ml );Beverages;50;18;0
PICCO - Piccolo und mehr, Georg Pipps;Austria, Salzburg;10597/2015-07-11;2015-08-08;2015-07-18;Louisiana Fiery Hot Pepper Sauce (32 - 8 oz bottles );Condiments;12;21.05;0.2
PICCO - Piccolo und mehr, Georg Pipps;Austria, Salzburg;11053/2016-04-27;2016-05-25;2016-04-29;Mascarpone Fabioli (24 - 200 g pkgs. );Dairy Products;20;32;0
PICCO - Piccolo und mehr, Georg Pipps;Austria, Salzburg;10489/2015-03-28;2015-04-25;2015-04-09;Pavlova (32 - 500 g boxes );Confections;18;13.9;0
PICCO - Piccolo und mehr, Georg Pipps;Austria, Salzburg;10489/2015-03-28;2015-04-25;2015-04-09;Queso Cabrales (1 kg pkg. );Dairy Products;15;16.8;0.25
PICCO - Piccolo und mehr, Georg Pipps;Austria, Salzburg;10353/2014-11-13;2014-12-11;2014-11-25;Queso Cabrales (1 kg pkg. );Dairy Products;12;16.8;0.2
PICCO - Piccolo und mehr, Georg Pipps;Austria, Salzburg;10597/2015-07-11;2015-08-08;2015-07-18;Ravioli Angelo (24 - 250 g pkgs. );Grains/Cereals;20;19.5;0
PICCO - Piccolo und mehr, Georg Pipps;Austria, Salzburg;10530/2015-05-08;2015-06-05;2015-05-12;Sirop d'érable (24 - 500 ml bottles );Condiments;20;28.5;0
PICCO - Piccolo und mehr, Georg Pipps;Austria, Salzburg;10427/2015-01-27;2015-02-24;2015-03-03;Tofu (40 - 100 g pkgs. );Produce;35;18.6;0
PICCO - Piccolo und mehr, Georg Pipps;Austria, Salzburg;10747/2015-11-19;2015-12-17;2015-11-26;Vegie-spread (15 - 625 g jars );Condiments;9;43.9;0
PICCO - Piccolo und mehr, Georg Pipps;Austria, Salzburg;11053/2016-04-27;2016-05-25;2016-04-29;Wimmers gute Semmelknödel (20 bags x 4 pieces );Grains/Cereals;25;33.25;0.2
PRINI - Princesa Isabel Vinhos, Isabel de Castro;Portugal, Lisboa;10477/2015-03-17;2015-04-14;2015-03-25;Chai (10 boxes x 20 bags );Beverages;15;14.4;0
PRINI - Princesa Isabel Vinhos, Isabel de Castro;Portugal, Lisboa;10477/2015-03-17;2015-04-14;2015-03-25;Chartreuse verte (750 cc per bottle );Beverages;20;14.4;0.25
PRINI - Princesa Isabel Vinhos, Isabel de Castro;Portugal, Lisboa;10336/2014-10-23;2014-11-20;2014-10-25;Chef Anton's Cajun Seasoning (48 - 6 oz jars );Condiments;18;17.6;0.1
PRINI - Princesa Isabel Vinhos, Isabel de Castro;Portugal, Lisboa;10433/2015-02-03;2015-03-03;2015-03-04;Gnocchi di nonna Alice (24 - 250 g pkgs. );Grains/Cereals;28;30.4;0
PRINI - Princesa Isabel Vinhos, Isabel de Castro;Portugal, Lisboa;10397/2014-12-27;2015-01-24;2015-01-02;Manjimup Dried Apples (50 - 300 g pkgs. );Produce;18;42.4;0.15
PRINI - Princesa Isabel Vinhos, Isabel de Castro;Portugal, Lisboa;11007/2016-04-08;2016-05-06;2016-04-13;Northwoods Cranberry Sauce (12 - 12 oz jars );Condiments;30;40;0
PRINI - Princesa Isabel Vinhos, Isabel de Castro;Portugal, Lisboa;11007/2016-04-08;2016-05-06;2016-04-13;Singaporean Hokkien Fried Mee (32 - 1 kg pkgs. );Grains/Cereals;14;14;0
PRINI - Princesa Isabel Vinhos, Isabel de Castro;Portugal, Lisboa;10477/2015-03-17;2015-04-14;2015-03-25;Sir Rodney's Scones (24 pkgs. x 4 pieces );Confections;21;8;0.25
PRINI - Princesa Isabel Vinhos, Isabel de Castro;Portugal, Lisboa;10397/2014-12-27;2015-01-24;2015-01-02;Sir Rodney's Scones (24 pkgs. x 4 pieces );Confections;10;8;0.15
PRINI - Princesa Isabel Vinhos, Isabel de Castro;Portugal, Lisboa;11007/2016-04-08;2016-05-06;2016-04-13;Thüringer Rostbratwurst (50 bags x 30 sausgs. );Meat/Poultry;10;123.79;0
QUEDE - Que Delícia, Bernardo Batista;Brazil, Rio de Janeiro;10647/2015-08-27;2015-09-10;2015-09-03;Chartreuse verte (750 cc per bottle );Beverages;20;18;0
QUEDE - Que Delícia, Bernardo Batista;Brazil, Rio de Janeiro;10720/2015-10-28;2015-11-11;2015-11-05;Fløtemysost (10 - 500 g pkgs. );Dairy Products;8;21.5;0
QUEDE - Que Delícia, Bernardo Batista;Brazil, Rio de Janeiro;10989/2016-03-31;2016-04-28;2016-04-02;Grandma's Boysenberry Spread (12 - 8 oz jars );Condiments;40;25;0
QUEDE - Que Delícia, Bernardo Batista;Brazil, Rio de Janeiro;10291/2014-08-27;2014-09-24;2014-09-04;Gula Malacca (20 - 2 kg bags );Condiments;24;15.5;0.1
QUEDE - Que Delícia, Bernardo Batista;Brazil, Rio de Janeiro;10421/2015-01-21;2015-03-04;2015-01-27;Gumbär Gummibärchen (100 - 250 g bags );Confections;30;24.9;0
QUEDE - Que Delícia, Bernardo Batista;Brazil, Rio de Janeiro;10587/2015-07-02;2015-07-30;2015-07-09;Gumbär Gummibärchen (100 - 250 g bags );Confections;6;31.23;0
QUEDE - Que Delícia, Bernardo Batista;Brazil, Rio de Janeiro;10379/2014-12-11;2015-01-08;2014-12-13;Jack's New England Clam Chowder (12 - 12 oz cans );Seafood;8;7.7;0.1
QUEDE - Que Delícia, Bernardo Batista;Brazil, Rio de Janeiro;10989/2016-03-31;2016-04-28;2016-04-02;Jack's New England Clam Chowder (12 - 12 oz cans );Seafood;4;9.65;0
QUEDE - Que Delícia, Bernardo Batista;Brazil, Rio de Janeiro;10291/2014-08-27;2014-09-24;2014-09-04;Konbu (2 kg box );Seafood;20;4.8;0.1
QUEDE - Que Delícia, Bernardo Batista;Brazil, Rio de Janeiro;10379/2014-12-11;2015-01-08;2014-12-13;Louisiana Fiery Hot Pepper Sauce (32 - 8 oz bottles );Condiments;20;16.8;0.1
QUEDE - Que Delícia, Bernardo Batista;Brazil, Rio de Janeiro;10291/2014-08-27;2014-09-24;2014-09-04;Manjimup Dried Apples (50 - 300 g pkgs. );Produce;2;42.4;0.1
QUEDE - Que Delícia, Bernardo Batista;Brazil, Rio de Janeiro;10587/2015-07-02;2015-07-30;2015-07-09;Original Frankfurter grüne Soße (12 boxes );Condiments;20;13;0
QUEDE - Que Delícia, Bernardo Batista;Brazil, Rio de Janeiro;10421/2015-01-21;2015-03-04;2015-01-27;Original Frankfurter grüne Soße (12 boxes );Condiments;10;10.4;0.15
QUEDE - Que Delícia, Bernardo Batista;Brazil, Rio de Janeiro;10421/2015-01-21;2015-03-04;2015-01-27;Perth Pasties (48 pieces );Meat/Poultry;15;26.2;0.15
QUEDE - Que Delícia, Bernardo Batista;Brazil, Rio de Janeiro;10989/2016-03-31;2016-04-28;2016-04-02;Queso Cabrales (1 kg pkg. );Dairy Products;15;21;0
QUEDE - Que Delícia, Bernardo Batista;Brazil, Rio de Janeiro;10261/2014-07-19;2014-08-16;2014-07-30;Sir Rodney's Scones (24 pkgs. x 4 pieces );Confections;20;8;0
QUEDE - Que Delícia, Bernardo Batista;Brazil, Rio de Janeiro;10720/2015-10-28;2015-11-11;2015-11-05;Steeleye Stout (24 - 12 oz bottles );Beverages;21;18;0
QUEDE - Que Delícia, Bernardo Batista;Brazil, Rio de Janeiro;10261/2014-07-19;2014-08-16;2014-07-30;Steeleye Stout (24 - 12 oz bottles );Beverages;20;14.4;0
QUEDE - Que Delícia, Bernardo Batista;Brazil, Rio de Janeiro;10587/2015-07-02;2015-07-30;2015-07-09;Steeleye Stout (24 - 12 oz bottles );Beverages;20;18;0
QUEDE - Que Delícia, Bernardo Batista;Brazil, Rio de Janeiro;10421/2015-01-21;2015-03-04;2015-01-27;Teatime Chocolate Biscuits (10 boxes x 12 pieces );Confections;4;7.3;0.15
QUEDE - Que Delícia, Bernardo Batista;Brazil, Rio de Janeiro;10647/2015-08-27;2015-09-10;2015-09-03;Teatime Chocolate Biscuits (10 boxes x 12 pieces );Confections;30;9.2;0
QUEDE - Que Delícia, Bernardo Batista;Brazil, Rio de Janeiro;10794/2015-12-24;2016-01-21;2016-01-02;Tofu (40 - 100 g pkgs. );Produce;15;23.25;0.2
QUEDE - Que Delícia, Bernardo Batista;Brazil, Rio de Janeiro;10794/2015-12-24;2016-01-21;2016-01-02;Tourtière (16 pies );Meat/Poultry;6;7.45;0.2
QUEDE - Que Delícia, Bernardo Batista;Brazil, Rio de Janeiro;10379/2014-12-11;2015-01-08;2014-12-13;Vegie-spread (15 - 625 g jars );Condiments;16;35.1;0.1
QUEEN - Queen Cozinha, Lúcia Carvalho;Brazil, São Paulo;10406/2015-01-07;2015-02-18;2015-01-13;Boston Crab Meat (24 - 4 oz tins );Seafood;2;14.7;0.1
QUEEN - Queen Cozinha, Lúcia Carvalho;Brazil, São Paulo;10728/2015-11-04;2015-12-02;2015-11-11;Boston Crab Meat (24 - 4 oz tins );Seafood;6;18.4;0
QUEEN - Queen Cozinha, Lúcia Carvalho;Brazil, São Paulo;10659/2015-09-05;2015-10-03;2015-09-10;Boston Crab Meat (24 - 4 oz tins );Seafood;24;18.4;0.05
QUEEN - Queen Cozinha, Lúcia Carvalho;Brazil, São Paulo;10728/2015-11-04;2015-12-02;2015-11-11;Camembert Pierrot (15 - 300 g rounds );Dairy Products;15;34;0
QUEEN - Queen Cozinha, Lúcia Carvalho;Brazil, São Paulo;10372/2014-12-04;2015-01-01;2014-12-09;Camembert Pierrot (15 - 300 g rounds );Dairy Products;70;27.2;0.25
QUEEN - Queen Cozinha, Lúcia Carvalho;Brazil, São Paulo;10406/2015-01-07;2015-02-18;2015-01-13;Chai (10 boxes x 20 bags );Beverages;10;14.4;0
QUEEN - Queen Cozinha, Lúcia Carvalho;Brazil, São Paulo;10913/2016-02-26;2016-03-26;2016-03-04;Chef Anton's Cajun Seasoning (48 - 6 oz jars );Condiments;30;22;0.25
QUEEN - Queen Cozinha, Lúcia Carvalho;Brazil, São Paulo;10704/2015-10-14;2015-11-11;2015-11-07;Chef Anton's Cajun Seasoning (48 - 6 oz jars );Condiments;6;22;0
QUEEN - Queen Cozinha, Lúcia Carvalho;Brazil, São Paulo;10704/2015-10-14;2015-11-11;2015-11-07;Chocolade (10 pkgs. );Confections;24;12.75;0
QUEEN - Queen Cozinha, Lúcia Carvalho;Brazil, São Paulo;10372/2014-12-04;2015-01-01;2014-12-09;Côte de Blaye (12 - 75 cl bottles );Beverages;40;210.8;0.25
QUEEN - Queen Cozinha, Lúcia Carvalho;Brazil, São Paulo;10913/2016-02-26;2016-03-26;2016-03-04;Escargots de Bourgogne (24 pieces );Seafood;15;13.25;0
QUEEN - Queen Cozinha, Lúcia Carvalho;Brazil, São Paulo;10961/2016-03-19;2016-04-16;2016-03-30;Filo Mix (16 - 2 kg boxes );Grains/Cereals;6;7;0.05
QUEEN - Queen Cozinha, Lúcia Carvalho;Brazil, São Paulo;10914/2016-02-27;2016-03-27;2016-03-02;Fløtemysost (10 - 500 g pkgs. );Dairy Products;25;21.5;0
QUEEN - Queen Cozinha, Lúcia Carvalho;Brazil, São Paulo;10913/2016-02-26;2016-03-26;2016-03-04;Geitost (500 g );Dairy Products;40;2.5;0.25
QUEEN - Queen Cozinha, Lúcia Carvalho;Brazil, São Paulo;10637/2015-08-19;2015-09-16;2015-08-26;Gnocchi di nonna Alice (24 - 250 g pkgs. );Grains/Cereals;60;38;0.05
QUEEN - Queen Cozinha, Lúcia Carvalho;Brazil, São Paulo;10659/2015-09-05;2015-10-03;2015-09-10;Gorgonzola Telino (12 - 100 g pkgs );Dairy Products;20;12.5;0.05
QUEEN - Queen Cozinha, Lúcia Carvalho;Brazil, São Paulo;10704/2015-10-14;2015-11-11;2015-11-07;Guaraná Fantástica (12 - 355 ml cans );Beverages;35;4.5;0
QUEEN - Queen Cozinha, Lúcia Carvalho;Brazil, São Paulo;10487/2015-03-26;2015-04-23;2015-03-28;Gumbär Gummibärchen (100 - 250 g bags );Confections;30;24.9;0
QUEEN - Queen Cozinha, Lúcia Carvalho;Brazil, São Paulo;10868/2016-02-04;2016-03-04;2016-02-23;Gumbär Gummibärchen (100 - 250 g bags );Confections;20;31.23;0
QUEEN - Queen Cozinha, Lúcia Carvalho;Brazil, São Paulo;10406/2015-01-07;2015-02-18;2015-01-13;Inlagd Sill (24 - 250 g  jars );Seafood;5;15.2;0.1
QUEEN - Queen Cozinha, Lúcia Carvalho;Brazil, São Paulo;11068/2016-05-04;2016-06-01;;Ipoh Coffee (16 - 500 g tins );Beverages;36;46;0.15
QUEEN - Queen Cozinha, Lúcia Carvalho;Brazil, São Paulo;10961/2016-03-19;2016-04-16;2016-03-30;Lakkalikööri (500 ml );Beverages;60;18;0
QUEEN - Queen Cozinha, Lúcia Carvalho;Brazil, São Paulo;10868/2016-02-04;2016-03-04;2016-02-23;Maxilaku (24 - 50 g pkgs. );Confections;42;20;0.1
QUEEN - Queen Cozinha, Lúcia Carvalho;Brazil, São Paulo;10372/2014-12-04;2015-01-01;2014-12-09;Mozzarella di Giovanni (24 - 200 g pkgs. );Dairy Products;42;27.8;0.25
QUEEN - Queen Cozinha, Lúcia Carvalho;Brazil, São Paulo;10786/2015-12-19;2016-01-16;2015-12-23;Nord-Ost Matjeshering (10 - 200 g glasses );Seafood;15;25.89;0.2
QUEEN - Queen Cozinha, Lúcia Carvalho;Brazil, São Paulo;10728/2015-11-04;2015-12-02;2015-11-11;Nord-Ost Matjeshering (10 - 200 g glasses );Seafood;15;25.89;0
QUEEN - Queen Cozinha, Lúcia Carvalho;Brazil, São Paulo;10786/2015-12-19;2016-01-16;2015-12-23;Northwoods Cranberry Sauce (12 - 12 oz jars );Condiments;30;40;0.2
QUEEN - Queen Cozinha, Lúcia Carvalho;Brazil, São Paulo;11068/2016-05-04;2016-06-01;;Original Frankfurter grüne Soße (12 boxes );Condiments;28;13;0.15
QUEEN - Queen Cozinha, Lúcia Carvalho;Brazil, São Paulo;10659/2015-09-05;2015-10-03;2015-09-10;Outback Lager (24 - 355 ml bottles );Beverages;40;15;0.05
QUEEN - Queen Cozinha, Lúcia Carvalho;Brazil, São Paulo;10728/2015-11-04;2015-12-02;2015-11-11;Pâté chinois (24 boxes x 2 pies );Meat/Poultry;12;24;0
QUEEN - Queen Cozinha, Lúcia Carvalho;Brazil, São Paulo;10637/2015-08-19;2015-09-16;2015-08-26;Queso Cabrales (1 kg pkg. );Dairy Products;10;21;0
QUEEN - Queen Cozinha, Lúcia Carvalho;Brazil, São Paulo;10786/2015-12-19;2016-01-16;2015-12-23;Rhönbräu Klosterbier (24 - 0.5 l bottles );Beverages;42;7.75;0.2
QUEEN - Queen Cozinha, Lúcia Carvalho;Brazil, São Paulo;11068/2016-05-04;2016-06-01;;Rössle Sauerkraut (25 - 825 g cans );Produce;8;45.6;0.15
QUEEN - Queen Cozinha, Lúcia Carvalho;Brazil, São Paulo;10406/2015-01-07;2015-02-18;2015-01-13;Rössle Sauerkraut (25 - 825 g cans );Produce;42;36.4;0.1
QUEEN - Queen Cozinha, Lúcia Carvalho;Brazil, São Paulo;10372/2014-12-04;2015-01-01;2014-12-09;Sir Rodney's Marmalade (30 gift boxes );Confections;12;64.8;0.25
QUEEN - Queen Cozinha, Lúcia Carvalho;Brazil, São Paulo;10406/2015-01-07;2015-02-18;2015-01-13;Sir Rodney's Scones (24 pkgs. x 4 pieces );Confections;30;8;0.1
QUEEN - Queen Cozinha, Lúcia Carvalho;Brazil, São Paulo;10868/2016-02-04;2016-03-04;2016-02-23;Steeleye Stout (24 - 12 oz bottles );Beverages;30;18;0
QUEEN - Queen Cozinha, Lúcia Carvalho;Brazil, São Paulo;10487/2015-03-26;2015-04-23;2015-03-28;Teatime Chocolate Biscuits (10 boxes x 12 pieces );Confections;5;7.3;0
QUEEN - Queen Cozinha, Lúcia Carvalho;Brazil, São Paulo;10487/2015-03-26;2015-04-23;2015-03-28;Tourtière (16 pies );Meat/Poultry;24;5.9;0.25
QUEEN - Queen Cozinha, Lúcia Carvalho;Brazil, São Paulo;10637/2015-08-19;2015-09-16;2015-08-26;Valkoinen suklaa (12 - 100 g bars );Confections;25;16.25;0.05
QUICK - QUICK-Stop, Horst Kloss;Germany, Cunewalde;10540/2015-05-19;2015-06-16;2015-06-13;Aniseed Syrup (12 - 550 ml bottles );Condiments;60;10;0
QUICK - QUICK-Stop, Horst Kloss;Germany, Cunewalde;10285/2014-08-20;2014-09-17;2014-08-26;Boston Crab Meat (24 - 4 oz tins );Seafood;40;14.7;0.2
QUICK - QUICK-Stop, Horst Kloss;Germany, Cunewalde;10273/2014-08-05;2014-09-02;2014-08-12;Boston Crab Meat (24 - 4 oz tins );Seafood;60;14.7;0.05
QUICK - QUICK-Stop, Horst Kloss;Germany, Cunewalde;10658/2015-09-05;2015-10-03;2015-09-08;Boston Crab Meat (24 - 4 oz tins );Seafood;70;18.4;0.05
QUICK - QUICK-Stop, Horst Kloss;Germany, Cunewalde;10361/2014-11-22;2014-12-20;2014-12-03;Camembert Pierrot (15 - 300 g rounds );Dairy Products;55;27.2;0.1
QUICK - QUICK-Stop, Horst Kloss;Germany, Cunewalde;10515/2015-04-23;2015-05-07;2015-05-23;Camembert Pierrot (15 - 300 g rounds );Dairy Products;84;34;0.15
QUICK - QUICK-Stop, Horst Kloss;Germany, Cunewalde;10658/2015-09-05;2015-10-03;2015-09-08;Camembert Pierrot (15 - 300 g rounds );Dairy Products;55;34;0.05
QUICK - QUICK-Stop, Horst Kloss;Germany, Cunewalde;10938/2016-03-10;2016-04-07;2016-03-16;Camembert Pierrot (15 - 300 g rounds );Dairy Products;49;34;0.25
QUICK - QUICK-Stop, Horst Kloss;Germany, Cunewalde;10745/2015-11-18;2015-12-16;2015-11-27;Carnarvon Tigers (16 kg pkg. );Seafood;24;62.5;0
QUICK - QUICK-Stop, Horst Kloss;Germany, Cunewalde;10588/2015-07-03;2015-07-31;2015-07-10;Carnarvon Tigers (16 kg pkg. );Seafood;40;62.5;0.2
QUICK - QUICK-Stop, Horst Kloss;Germany, Cunewalde;10285/2014-08-20;2014-09-17;2014-08-26;Chai (10 boxes x 20 bags );Beverages;45;14.4;0.2
QUICK - QUICK-Stop, Horst Kloss;Germany, Cunewalde;10691/2015-10-03;2015-11-14;2015-10-22;Chai (10 boxes x 20 bags );Beverages;30;18;0
QUICK - QUICK-Stop, Horst Kloss;Germany, Cunewalde;11021/2016-04-14;2016-05-12;2016-04-21;Chang (24 - 12 oz bottles );Beverages;11;19;0.25
